Neo Reference ID,Close Approach Date,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles)
3694125,2014-10-22,1413961200000,12.2194687449,43990.0874817811,27333.7296355545,0.021040112,8.1846036911,3147556.0,1955800.625
3695736,2014-10-22,1413961200000,13.1717402322,47418.2648357962,29463.8657253312,0.0269888731,10.4986715317,4037478.0,2508772.5
2413260,2014-10-22,1413961200000,19.2944254441,69459.9315986966,43159.7002758679,0.2992591416,116.4118118286,44768532.0,27817876.0
3605006,2014-10-22,1413961200000,12.8723210639,46340.3558301905,28794.0949879314,0.3575695101,139.094543457,53491640.0,33238164.0
3687148,2014-10-22,1413961200000,6.4040984479,23054.7544125779,14325.3278181932,0.0305258841,11.8745689392,4566607.0,2837558.25
3693268,2014-10-22,1413961200000,5.7127499444,20565.8997996958,12778.8503505388,0.0211390631,8.2230958939,3162358.75,1964998.625
3694529,2014-10-22,1413961200000,3.9097195098,14074.9902352056,8745.6515714254,0.0277564654,10.7972650528,4152308.25,2580124.75
3695294,2014-10-22,1413961200000,6.2042915141,22335.4494509066,13878.3796879814,0.0132642845,5.1598067284,1984308.75,1232992.25
3695411,2014-10-22,1413961200000,13.9342554912,50163.3197684352,31169.5361083369,0.0101112707,3.9332842827,1512624.5,939901.3125
3699445,2014-10-22,1413961200000,8.7261384735,31414.0985046054,19519.4991513755,0.0664570446,25.8517913818,9941833.0,6177568.5
3774725,2014-10-22,1413961200000,17.6019301164,63366.9484191462,39373.7574774411,0.3474383049,135.153503418,51976032.0,32296408.0
3694048,2014-11-08,1415433600000,11.6067601012,41784.3363641526,25963.1616702703,0.0398641011,15.5071353912,5963584.5,3705599.75
3702316,2014-11-08,1415433600000,11.5801284285,41688.4623424466,25903.5892816164,0.4268547344,166.0464935303,63856560.0,39678628.0
3713934,2014-11-08,1415433600000,13.4769882003,48517.1575210591,30146.6749052381,0.4322789704,168.1565093994,64668012.0,40182840.0
2374158,2014-11-08,1415433600000,28.3112101666,101920.3565996646,63329.3460216083,0.2802373445,109.0123291016,41922912.0,26049690.0
3143121,2014-11-08,1415433600000,15.5840373831,56102.5345791773,34859.9332222671,0.341537819,132.858215332,51093332.0,31747926.0
3407480,2014-11-08,1415433600000,12.5530159595,45190.8574542745,28079.8413998519,0.2058099685,80.0600738525,30788732.0,19131232.0
3432642,2014-11-08,1415433600000,24.3397388206,87623.0597541103,54445.5617677693,0.1258521182,48.9564743042,18827210.0,11698686.0
3445070,2014-11-08,1415433600000,24.0184255891,86466.3321208766,53726.8162003303,0.2053974783,79.8996200562,30727024.0,19092888.0
3552575,2014-11-08,1415433600000,12.3388818805,44419.9747696866,27600.84487842,0.2493218272,96.9861907959,37298016.0,23175912.0
3767151,2014-11-08,1415433600000,5.2241372324,18806.8940366811,11685.8725751811,0.1831215635,71.2342910767,27394596.0,17022212.0
3763937,2014-11-08,1415433600000,16.2634763418,58548.514830637,36379.77022907,0.1709832767,66.5124893188,25578734.0,15893888.0
3694784,2014-11-15,1416038400000,10.0099050334,36035.6581202022,22391.156569189,0.0720291185,28.019329071,10775403.0,6695525.0
3695414,2014-11-15,1416038400000,10.7064903203,38543.3651530494,23949.3481974601,0.4340183927,168.8331604004,64928228.0,40344532.0
3696403,2014-11-15,1416038400000,14.6458756264,52725.152255179,32761.3591887805,0.0022260239,0.8659232855,333008.4375,206921.859375
3697801,2014-11-15,1416038400000,8.7837909771,31621.6475175942,19648.4620366962,0.0135531527,5.2721762657,2027522.875,1259844.25
3699887,2014-11-15,1416038400000,4.9444912916,17800.1686497356,11060.3325701649,0.3130605908,121.7805633545,46833196.0,29100800.0
3702322,2014-11-15,1416038400000,13.5740697224,48866.6510006126,30363.8365620196,0.0670514404,26.0830097198,10030753.0,6232821.0
2406213,2014-11-15,1416038400000,9.5892172408,34521.1820669927,21450.1200460155,0.1197384476,46.5782546997,17912616.0,11130384.0
2418797,2014-11-15,1416038400000,14.1182728683,50825.7823257454,31581.1645790166,0.2105927575,81.9205856323,31504228.0,19575820.0
3042555,2014-11-15,1416038400000,4.535660104,16328.3763742716,10145.8180865578,0.1647415673,64.0844650269,24644986.0,15313685.0
3063058,2014-11-15,1416038400000,13.7712239685,49576.4062864261,30804.8508950296,0.1028480872,40.0079078674,15385855.0,9560327.0
3620670,2014-11-15,1416038400000,11.1711197395,40216.0310621262,24988.6777452417,0.1312146636,51.0425033569,19629434.0,12197165.0
3672669,2014-11-15,1416038400000,12.193045044,43894.962158485,27274.6224589764,0.2516012682,97.8728942871,37639016.0,23387800.0
3690050,2014-11-15,1416038400000,3.0431044881,10955.1761570606,6807.1204293692,0.2636309157,102.5524291992,39438624.0,24506026.0
3759000,2014-11-15,1416038400000,20.5609456491,74019.4043367085,45992.7793224398,0.3745152381,145.6864318848,56026684.0,34813368.0
3696195,2014-11-22,1416643200000,8.0733191073,29063.9487862146,18059.2075110787,0.0427570022,16.6324729919,6396356.5,3974511.5
3697566,2014-11-22,1416643200000,18.3596238642,66094.6459112467,41068.6426219077,0.0799427712,31.097738266,11959268.0,7431145.0
3698846,2014-11-22,1416643200000,11.4557793121,41240.8055234506,25625.4327431685,0.1057908701,41.1526489258,15826089.0,9833876.0
3699446,2014-11-22,1416643200000,12.408772806,44671.5821014528,27757.1838896499,0.0035640978,1.386433959,533181.4375,331303.59375
2137099,2014-11-22,1416643200000,16.5950144839,59742.0521418766,37121.3878989344,0.3980328355,154.834777832,59544868.0,36999464.0
2393908,2014-11-22,1416643200000,29.5569431318,106404.995274583,66115.9260915874,0.1141963432,44.42237854,17083530.0,10615214.0
3124996,2014-11-22,1416643200000,16.3060838197,58701.9017509322,36475.0788962945,0.4496436672,174.9113922119,67265736.0,41796992.0
3291170,2014-11-22,1416643200000,4.5761333657,16474.0801163598,10236.3527256348,0.1871541909,72.8029785156,27997868.0,17397068.0
3514891,2014-11-22,1416643200000,23.039026752,82940.4963070211,51535.9989414376,0.4784254841,186.1075134277,71571432.0,44472428.0
3553584,2014-11-22,1416643200000,28.8055720702,103700.0594527715,64435.1841638624,0.4645688715,180.717300415,69498520.0,43184376.0
3663258,2014-11-22,1416643200000,15.740756287,56666.722633101,35210.4977383288,0.4296740684,167.1432037354,64278324.0,39940700.0
3679434,2014-11-22,1416643200000,23.7420261984,85471.2943142263,53108.5384031925,0.4909809902,190.991607666,73449712.0,45639532.0
3715095,2014-11-22,1416643200000,13.0635493918,47028.7778105675,29221.8536345718,0.4093393999,159.2330322266,61236304.0,38050476.0
3715994,2014-11-22,1416643200000,10.6606125437,38378.2051571803,23846.7241989157,0.2816467978,109.5606002808,42133760.0,26180704.0
3734189,2014-11-22,1416643200000,25.2998669331,91079.520959192,56593.2723426713,0.1789171052,69.5987548828,26765618.0,16631385.0
3736497,2014-11-22,1416643200000,11.1470262078,40129.2943481207,24934.7829242531,0.0352932694,13.7290821075,5279798.0,3280714.5
3698476,2014-12-08,1418025600000,7.5694464392,27250.007181125,16932.0947398496,0.0527066379,20.5028820038,7884800.5,4899388.0
3699481,2014-12-08,1418025600000,11.0660133998,39837.6482394146,24753.5653740963,0.0306251064,11.9131669998,4581451.0,2846781.5
2004183,2014-12-08,1418025600000,29.7156297533,106976.2671117526,66470.8921950776,0.4276962017,166.3738250732,63982440.0,39756844.0
2410195,2014-12-08,1418025600000,3.5527425003,12789.8730010858,7947.1296989247,0.2905016979,113.0051574707,43458432.0,27003818.0
2418846,2014-12-08,1418025600000,9.4226845267,33921.6642960991,21077.6030177622,0.1637857166,63.7126426697,24501994.0,15224833.0
3174207,2014-12-08,1418025600000,12.7503134497,45901.1284188271,28521.1761555762,0.4634657139,180.2881622314,69333488.0,43081832.0
3699890,2014-12-08,1418025600000,8.2684730957,29766.5031444004,18495.747467697,0.3621542126,140.8779907227,54177500.0,33664336.0
2468462,2014-12-08,1418025600000,12.7503006583,45901.0823697778,28521.1475424877,0.4634656596,180.2881469727,69333480.0,43081824.0
3726012,2014-12-08,1418025600000,2.989975351,10763.9112635913,6688.2758626465,0.1251754039,48.6932296753,18725974.0,11635781.0
3655565,2014-12-15,1418630400000,17.8272742526,64178.1873092801,39877.8297755913,0.4166504557,162.0770263672,62330020.0,38730080.0
3701707,2014-12-15,1418630400000,7.0544138604,25395.8898976053,15780.0183644315,0.0409839756,15.9427661896,6131115.5,3809698.5
3702917,2014-12-15,1418630400000,6.4237878752,23125.6363506226,14369.3710979744,0.0099673571,3.8773019314,1491095.375,926523.6875
3703243,2014-12-15,1418630400000,11.7541238395,42314.8458222659,26292.7996166185,0.0537150948,20.8951721191,8035664.0,4993130.0
2302169,2014-12-15,1418630400000,19.5219803182,70279.1291455466,43668.7177737981,0.4470048547,173.8848876953,66870976.0,41551696.0
2417217,2014-12-15,1418630400000,13.4659080184,48477.268866159,30121.8896463086,0.2236634994,87.0050964355,33459582.0,20790820.0
3441023,2014-12-15,1418630400000,7.8948641646,28421.5109924834,17660.0216497461,0.2219439977,86.3362197876,33202350.0,20630984.0
3655869,2014-12-15,1418630400000,9.0567238805,32604.2059697627,20258.9856482673,0.3775315994,146.8597869873,56477924.0,35093752.0
3696450,2014-12-15,1418630400000,13.0704508158,47053.6229368163,29237.2914298234,0.2177187249,84.6925811768,32570258.0,20238220.0
3703314,2014-12-15,1418630400000,10.7719385015,38778.9786053075,24095.7492339479,0.0463963355,18.0481739044,6940793.0,4312808.5
3766069,2014-12-15,1418630400000,14.891291499,53608.649396476,33310.3299541603,0.4346865714,169.0930786133,65028188.0,40406640.0
3592017,2014-12-22,1419235200000,14.720137616,52992.4954176842,32927.4758332827,0.2624912048,102.1090774536,39268124.0,24400082.0
2007889,2014-12-22,1419235200000,23.5171957167,84661.9045800649,52605.615098652,0.3039312638,118.2292633057,45467472.0,28252176.0
2415949,2014-12-22,1419235200000,16.7118199465,60162.5518072769,37382.6700382493,0.1238963656,48.1956863403,18534632.0,11516887.0
3621604,2014-12-22,1419235200000,9.2736717769,33385.2183970107,20744.2763978537,0.0459217832,17.8635730743,6869801.0,4268696.5
3753692,2014-12-22,1419235200000,11.6858118536,42068.9226730856,26139.9925353959,0.240119539,93.4064941406,35921372.0,22320506.0
3699888,2014-12-22,1419235200000,9.7860477957,35229.7720645251,21890.4103142045,0.331211321,128.8412017822,49548508.0,30788016.0
3673545,2014-12-22,1419235200000,13.0572832866,47006.2198316092,29207.8369837018,0.0740473462,28.8044185638,11077326.0,6883131.0
3703779,2015-01-08,1420704000000,4.4425400287,15993.1441031879,9937.517790117,0.1979494975,77.0023574829,29612824.0,18400556.0
2343098,2015-01-08,1420704000000,12.7367805001,45852.4098001984,28490.9043005733,0.3796155356,147.6704406738,56789676.0,35287468.0
3485969,2015-01-08,1420704000000,3.8647731383,13913.18329789,8645.1110330695,0.0746299373,29.0310459137,11164480.0,6937286.5
3545630,2015-01-08,1420704000000,12.2993879144,44277.7964916992,27512.5008256339,0.1162373827,45.2163391113,17388864.0,10804940.0
3595776,2015-01-08,1420704000000,10.8172111645,38941.9601923372,24197.0196539553,0.3446666209,134.0753173828,51561396.0,32038766.0
3623682,2015-01-08,1420704000000,11.6054209063,41779.5152625878,25960.1660252452,0.1175184752,45.7146873474,17580514.0,10924025.0
3735993,2015-01-08,1420704000000,6.7118856045,24162.7881762637,15013.8169087456,0.2576989962,100.2449035645,38551220.0,23954618.0
3758846,2015-01-08,1420704000000,3.9544993343,14236.1976036403,8845.8195609953,0.4767532811,185.45703125,71321280.0,44316988.0
3705047,2015-01-15,1421308800000,12.9486264717,46615.0552980678,28964.7825545133,0.1902261133,73.9979553223,28457420.0,17682622.0
2416224,2015-01-15,1421308800000,11.4603977997,41257.4320789193,25635.7638381485,0.3189748289,124.0812072754,47717956.0,29650562.0
2437905,2015-01-15,1421308800000,15.0530068712,54190.8247364748,33672.0710702835,0.1285377317,50.0011749268,19228970.0,11948328.0
3177202,2015-01-15,1421308800000,16.470870034,59295.1321223719,36843.6891790372,0.2915950452,113.4304733276,43621996.0,27105452.0
3370021,2015-01-15,1421308800000,6.5954029877,23743.45075569,14753.2569431675,0.0274543639,10.6797475815,4107114.25,2552042.5
3545973,2015-01-15,1421308800000,7.8671243869,28321.6477929885,17597.9705411489,0.4287819222,166.7961730957,64144864.0,39857772.0
3704156,2015-01-15,1421308800000,3.5449268273,12761.7365782573,7929.6468199733,0.0614231548,23.8936080933,9188773.0,5709639.0
3623998,2015-01-15,1421308800000,15.5096540695,55834.7546500787,34693.5451879892,0.3064832496,119.2219772339,45849240.0,28489398.0
3674937,2015-01-15,1421308800000,4.0083091079,14429.9127885708,8966.1866435428,0.1387132764,53.9594612122,20751210.0,12894204.0
3695838,2015-01-15,1421308800000,27.0241726729,97287.0216225872,60450.3718521015,0.1376885308,53.5608406067,20597912.0,12798949.0
